#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BossPBMul	BossLBMul	BossFDMul	BOSS多人因子开关	小怪多人因子开关	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	DisableCatFood	EnableSoulStone	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
300401	1	1004	30	捕捉大大名盾蟹	捕捉巨大大名盾蟹	大名盾蟹	60110	21454;19998				最近昆贝尔沼泽突然出现了一只巨大大名盾蟹，造成了严重生态不平衡，请捕捉它以便研究灾害的形成原因！	2	90	110												需求人物等级	90										20		60100	401	30			0	1	1	1	0.85	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50					100	120	100	120	450	600				
100501	1	1005	1	试炼！电龙	狩猎电龙	电龙	60120	21113;21086;21454;19998;1587		1587		稀白龙上科，敏锐的感知和强大的电击令人胆寒。	1	70	70	1		1	需求人物等级	70							需求人物等级	70	1									60		60120	501	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	80	40					80	100	80	100	350	500		10910		
100502	1	1005	1	挑战！电龙	狩猎电龙	电龙	60120	21114;21087;21454;19998;1587		1587		稀白龙上科，敏锐的感知和强大的电击令人胆寒。	2	90	90			1	需求人物等级	90							需求人物等级	90	1					80	375			60		60120	501	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4005				100	120	100	120	450	600		10911		
100503	1	1005	15	极限！电龙	狩猎极限态电龙	极限态电龙	60123					稀白龙上科，敏锐的感知和强大的电击令人胆寒。	3	40	40												需求人物等级	9999										60		60123	501	15			0	1	1.2	1.2	1.8	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
100504	1	1005	46	奇烈！电龙	狩猎电龙	电龙	60120	21478			西撒	电龙受到了不明辐射产生了变异，变得比原来更加强大更可怕了。	3	90	95			1	需求人物等级	90							需求人物等级	90						90	425			20		60120	501	46			0	1	1.2	1.2	1.5	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50		1			100	120	100	120	450	600				
100511	1	1005	1	试炼！青怪鸟	狩猎青怪鸟	青怪鸟	60041	21113;21086;21454;19998;1587		1587		与大怪鸟近似却具有更强的攻击欲，对节奏异常敏感。	1	60	60			1	需求人物等级	60							需求人物等级	60	1									60		60041	502	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35					70	90	70	90	300	450		10912		
100512	1	1005	1	挑战！青怪鸟	狩猎青怪鸟	青怪鸟	60041	21114;21087;21454;19998;1587		1587		与大怪鸟近似却具有更强的攻击欲，对节奏异常敏感。	2	90	90	1		1	需求人物等级	90							需求人物等级	90	1					80	375			60		60041	502	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4005				100	120	100	120	450	600		10913		
100513	1	1005	15	极限！青怪鸟	狩猎青怪鸟	青怪鸟	60041					与大怪鸟近似却具有更强的攻击欲，对节奏异常敏感。	3	40	40												需求人物等级	9999										60		60041	502	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
100521	1	1201	14	光复艾露王国	阻止奇面族并获取沿途的艾露猫宝藏	光复艾露王国	60521	1920;24958;21454;40325				快来加入保护猫猫获取宝藏之旅吧!	1	50	75												需求人物等级	20										1		60521	501	14			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	60	30					60	80	60	80	250	400				
100522	1	1201	14	光复艾露王国	狩猎光复艾露王国	光复艾露王国	60521					快来加入保护猫猫获取宝藏之旅吧!	2	40	40												需求人物等级	9999										1		60521	501	14			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
100523	1	1201	14	光复艾露王国	狩猎光复艾露王国	光复艾露王国	60521					快来加入保护猫猫获取宝藏之旅吧!	3	40	40												需求人物等级	9999										1		60521	501	14			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
100531	1	1005	1	挑战！剑极狼	狩猎剑极狼	剑极狼	60480	21114;21087;21454;19998;1587		1587		攻击力道超强的牙兽种，被称为极地的武斗宗师。背部与手部的骨刃会对猎物造成持续性的伤害，注意及时处理。	1	95	95	1		1	需求人物等级	95							需求人物等级	95	1					85	400			60		60480	503	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	105	50	4005				105	125	105	125	475	625		10914		
100532	1	1005	1	挑战！剑极狼	狩猎剑极狼	剑极狼	60480	21115;21118;19995;19998;21454;21451		1587		攻击力道超强的牙兽种，被称为极地的武斗宗师。背部与手部的骨刃会对猎物造成持续性的伤害，注意及时处理。	2	60	75			1	需求人物等级	60							需求人物等级	60	1					60	275			60		60480	503	1	10053	任意！剑极狼	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35	4005				70	90	70	90	300	450				
100534	1	1005	26	高难度！剑极狼	狩猎剑极狼	剑极狼	60480	19995;21454;21451;19998;1587		1587		攻击力道超强的牙兽种，被称为极地的武斗宗师。背部与手部的骨刃会对猎物造成持续性的伤害，注意及时处理。	2	60	75			1	需求人物等级	60							需求人物等级	60	2					60	275			60		60480	503	26			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35	4005				70	90	70	90	300	450				
100541	1	1005	46	奇烈！白速龙王	狩猎白速龙王	白速龙王	60024	21478			西撒	白速龙王受到了不明辐射产生了变异，变得比原来更加强大更可怕了。	3	90	95			1	需求人物等级	90							需求人物等级	90						90	425			20		60024	503	46			0	1	1.2	1.2	1.5	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50		1			100	120	100	120	450	600				
100601	1	1006	1	挑战！星龙	讨伐星龙	星龙	60130	21114;21087;21454;19998;1587		1587		星龙的存在如同一个谜，这炽烈如火的生物性情也并不安分。	1	95	95			1	需求人物等级	95							需求人物等级	95	1					85	400			60		60130	601	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	105	50	4006				105	125	105	125	475	625		10915		
100602	1	1006	1	挑战！星龙	讨伐星龙	星龙	60130	21113;21086		1587		星龙的存在如同一个谜，这炽烈如火的生物性情也并不安分。	2	30	40			1	需求人物等级	30							需求人物等级	30	1									60		60130	601	1	10060	任意！星龙	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	40	0	4006				40	60	40	60	150	300				
100603	1	1006	15	光芒之龙	讨伐极限态星龙	极限态星龙	60133	21482;21451;21454;1594			来自雪域的修行僧	终于让我见到了，那象征星芒的生物。但是，他好像生病了，身边有很多可怕的虫群。您能帮忙解救他吗，如水一般的斩击武器，是克服那可怕疫病的灵药，我会在这里为您祈祷的。	3	120	120												需求人物等级	120						120	550			60		60133	601	15			0	1	1	1	1.3	0	1	1	2	0.5	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	130	50					130	150	130	150	600	750				
100611	1	1006	1	试炼！金毛兽王	狩猎金毛兽王	金毛兽王	60081	21113;21086;21454;19998;1587		1587		被认为是离群的桃毛兽“独行种”，性格也更为凶暴。	1	60	60			1	需求人物等级	60							需求人物等级	60	1									60		60081	601	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35					70	90	70	90	300	450		10916		
100612	1	1006	1	挑战！金毛兽王	狩猎金毛兽王	金毛兽王	60081	21114;21087;21454;19998;1587		1587		被认为是离群的桃毛兽“独行种”，性格也更为凶暴。	2	90	90			1	需求人物等级	90							需求人物等级	90	1					80	375			60		60081	601	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4206				100	120	100	120	450	600		10917		
100613	1	1006	15	野虻飞舞	狩猎极限态金毛兽王	极限态金毛兽王	60083	2584;2671;21454			聪明美貌的学士	我好像找到了怪物变态的原因了！应该就是那种飞舞的虻，它们裹着臭味向我冲来，作为一位优雅的女士怎能忍受这种侮辱，研究的工作就交给你了，不要让我失望。	3	40	55			1			猎人星级卡片解锁	15084					需求人物等级	40	2									60		60083	601	15			0	1	1	1	1.4	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
100621	1	1006	1	试炼！眠鸟	狩猎眠鸟	眠鸟	60140	21113;21086;21454;19998;1587		1587		具有催眠能力的鸟龙种，毫无防备的猎人往往会因此吃了大亏。	1	70	70			1	需求人物等级	70							需求人物等级	70	1									60		60140	601	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	80	40					80	100	80	100	350	500		10918		
100622	1	1006	1	挑战！眠鸟	狩猎眠鸟	眠鸟	60140	21114;21087;21454;19998;1587		1587		具有催眠能力的鸟龙种，毫无防备的猎人往往会因此吃了大亏。	2	90	90	1		1	需求人物等级	90							需求人物等级	90	1					80	375			60		60140	601	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4006				100	120	100	120	450	600		10919		
100623	1	1006	15	幻之安魂曲	狩猎极限态眠鸟	极限态眠鸟	60142	21482;21451;21454;1594			灵魂歌者	不瞒您说，为了确立歌姬的地位，我曾经使用远程的火炎弹驱赶丛林中最令人沉醉的安魂曲歌手。现在轮到您了，尊敬的猎人，可不要被那种怪物夺去了意识哦，听说他们又多了虫鸣伴唱团，哼！	3	120	120												需求人物等级	120						120	550			60		60142	601	15			0	1	1	1	1.3	0	1	1	2	0.5	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	130	50					130	150	130	150	600	750				
100631	1	1006	1	挑战！黑狼鸟	狩猎黑狼鸟	黑狼鸟	60190	21114;21087;21454;19998;1587		1587		进入凶暴状态破坏性极强的鸟龙种，性格孤高。	1	85	85	1		1	需求人物等级	85							需求人物等级	85	1					75	350			60		60190	601	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	95	47	4006				95	115	95	115	425	575		10920		
100632	1	1006	1	挑战！黑狼鸟	狩猎黑狼鸟	黑狼鸟	60190	21115;21118;19995;19998;21454;21451		1587		进入凶暴状态破坏性极强的鸟龙种，性格孤高。	2	40	55			1	需求人物等级	40							需求人物等级	40	1					40	175			60		60190	601	1	10063	任意！黑狼鸟	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0	4006				50	70	50	70	200	350				
100633	1	1006	15	极限！黑狼鸟	狩猎黑狼鸟	黑狼鸟	60193					进入凶暴状态破坏性极强的鸟龙种，性格孤高。	3	120	120												需求人物等级	9999										60		60193	601	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	130	50					130	150	130	150	600	750				
100634	1	1006	26	精英！黑狼鸟	狩猎黑狼鸟	黑狼鸟	60190	19995;21454;21451;19998;1587		1587		进入凶暴状态破坏性极强的鸟龙种，性格孤高。	2	40	55			1	需求人物等级	40							需求人物等级	40	2					40	175			60		60190	601	26			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0	4006				50	70	50	70	200	350				
100641	1	1006	1	挑战！灰晶蝎	狩猎灰晶蝎	灰晶蝎	60261	21114;21087;21454;19998;1587		1587		尾晶蝎的亚种，拥有灰白色晶体的甲壳种，行动力与攻击力都更胜一筹。	1	100	100			1	需求人物等级	100							需求人物等级	100	1					90	425			60		60261	603	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	110	50	4006				110	130	110	130	500	650		10921		
100642	1	1006	1	挑战！灰晶蝎	狩猎灰晶蝎	灰晶蝎	60261	21115;21118;19995;19998;21454;21451		1587		尾晶蝎的亚种，拥有灰白色晶体的甲壳种，行动力与攻击力都更胜一筹。	2	60	75			1	需求人物等级	60							需求人物等级	60	1					60	275			60		60261	603	1	10064	任意！灰晶蝎	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35	4006				70	90	70	90	300	450				
100644	1	1006	4	来自地狱的挽歌	狩猎灰晶蝎	灰晶蝎	60261	19995;16002;21454;21451;19998;1587				尾晶蝎的亚种，拥有灰白色晶体的甲壳种，行动力与攻击力都更胜一筹。	2	60	75			1	需求人物等级	60							需求人物等级	60	2					60	275			60		60261	603	4			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35					70	90	70	90	300	450				
100645	1	1006	26	高难度！金眠鸟	狩猎金眠鸟	金眠鸟	60143	19995;16002;21454;21451;19998;1587		1587		能够喷出强力睡眠瓦斯的鸟龙种，吸入后可能产生不可思议的幻觉，是非常危险的存在。	2	60	75			1	需求人物等级	60							需求人物等级	60	2					60	275			60		60143	601	26			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35	4206				70	90	70	90	300	450				
100646	1	1006	1	挑战！金眠鸟	狩猎金眠鸟	金眠鸟	60143	21114;21087;21454;19998;1587		1587		能够喷出强力睡眠瓦斯的鸟龙种，吸入后可能产生不可思议的幻觉，是非常危险的存在。	1	100	100	1		1	需求人物等级	100							需求人物等级	100	1					90	425			60		60143	601	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	110	50	4206				110	130	110	130	500	650		10922		
100647	1	1006	1	挑战！金眠鸟	狩猎金眠鸟	金眠鸟	60143	21115;21118;19995;19998;21454;21451		1587		能够喷出强力睡眠瓦斯的鸟龙种，吸入后可能产生不可思议的幻觉，是非常危险的存在。	2	60	75			1	需求人物等级	60							需求人物等级	60	1					60	275			60		60143	601	1	10065	任意！金眠鸟	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35	4206				70	90	70	90	300	450				
100648	1	1006	26	危险关系！？	狩猎所有大型目标	大怪鸟;雌火龙;黑狼鸟	60040;60210;60190	21114;21087;21454;19998;1587			八卦的村民	不得了了，不得了了，我在艾斯特湖地看到了不得了的东西了，现在过去也许还能看到，快快快！！	1	95	95	1		1	需求人物等级	95							需求人物等级	95	1					85	400			60		60040;60210;60190	601	26			0	1	1	1	0.5	0	1	1	2	1	0	0.7	1	1	1	0	0	0	0	0	0	1	1	1	1	1	105	50					105	125	105	125	475	625		10923		
100649	1	1006	41	S·危险关系！？	狩猎所有大型目标	大怪鸟;雌火龙;黑狼鸟	60040;60210;60190	21463;21454;21451;19998;1587			八卦的村民	不得了了，不得了了，我在艾斯特湖地看到了不得了的东西了，现在过去也许还能看到，快快快！！	3	70	85			1			多关卡评价解锁	100648	2				需求人物等级	70	2									60		60040;60210;60190	601	41			0	1	1	1	0.63	0	1	1	2	1	0	0.88	1.15	1.15	1	0	0	0	0	0	0	1	1	1	1	1	80	40					80	100	80	100	350	500				
300601	1	1006	30	狩猎！繁殖期雌火龙	狩猎雌火龙	雌火龙	60210	21454;19998				繁殖期的雌火龙比平时更加暴躁，身体的强度也会远胜平时，因此危险度也大大增加。	2	90	110												需求人物等级	90										20		60217	602	30			0	1	1	1	0.83	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50					100	120	100	120	450	600				
100701	1	1007	1	试炼！将军镰蟹	狩猎将军镰蟹	将军镰蟹	60150	21113;21086;21454;19998;1587		1587		战斗力强悍的甲壳种，有时会从高处突然袭击，令人防不胜防。	1	50	50	1		1	需求人物等级	50							需求人物等级	50	1									60		60150	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	60	30					60	80	60	80	250	400		10924		
100702	1	1007	1	挑战！将军镰蟹	狩猎将军镰蟹	将军镰蟹	60150	21114;21087;21454;19998;1587		1587		战斗力强悍的甲壳种，有时会从高处突然袭击，令人防不胜防。	2	85	85			1	需求人物等级	85							需求人物等级	85	1					75	350			60		60150	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	95	47	4207				95	115	95	115	425	575		10925		
100703	1	1007	15	煌天·将星奇袭	狩猎极限态将军镰蟹	极限态将军镰蟹	60153	2581;2668;21454			垂垂老矣的战士	有生之年，终于！老夫看见了！那位喷烟的领袖，用利刃撕开猎物的血肉，每一位强者都渴望的对决，可惜我已经老了，一切就拜托了！猎人！一定要凯旋归来。	3	40	55			1			猎人星级卡片解锁	15084					需求人物等级	40	2									60		60153	701	15			0	1	1	1	1.3	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
100704	1	1007	26	精英！剑豪镰蟹	狩猎剑豪镰蟹	剑豪镰蟹	60152	19995;21454;21451;19998;1587		1587		战斗力强悍的甲壳种，有时会从高处突然袭击，令人防不胜防。	2	40	55			1	需求人物等级	40							需求人物等级	40	2					40	175			60		60152	701	26			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0	4207				50	70	50	70	200	350				
100705	1	1007	1	挑战！剑豪镰蟹	狩猎剑豪镰蟹	剑豪镰蟹	60152	21114;21087;21454;19998;1587		1587		战斗力强悍的甲壳种，有时会从高处突然袭击，令人防不胜防。	1	85	85	1		1	需求人物等级	85							需求人物等级	85	1					75	350			60		60152	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	95	47	4207				95	115	95	115	425	575		10926		
100706	1	1007	1	挑战！剑豪镰蟹	狩猎剑豪镰蟹	剑豪镰蟹	60152	21115;21118;19995;19998;21454;21451		1587		战斗力强悍的甲壳种，有时会从高处突然袭击，令人防不胜防。	2	40	55			1	需求人物等级	40							需求人物等级	40	1					40	175			60		60152	701	1	100705	任意！剑豪镰蟹	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0	4207				50	70	50	70	200	350				
100707	1	1007	1	挑战！独耳黑狼鸟	狩猎独耳黑狼鸟	独耳黑狼鸟	60191	21114;21087;21454;19998;1587		1587		“独耳”的黑狼鸟特异个体，破坏性与凶暴程度相较普通同类更甚。	1	90	90			1	需求人物等级	90							需求人物等级	90	1					80	375			60		60191	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4007				100	120	100	120	450	600		10927		
100708	1	1007	1	挑战！独耳黑狼鸟	狩猎独耳黑狼鸟	独耳黑狼鸟	60191	21115;21118;19995;19998;21454;21451		1587		“独耳”的黑狼鸟特异个体，破坏性与凶暴程度相较普通同类更甚。	2	50	65			1	需求人物等级	50							需求人物等级	50	1					50	225			60		60191	701	1	100707	任意！独耳黑狼鸟	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	60	30	4007				60	80	60	80	250	400				
100711	1	1007	1	试炼！紫毒鸟	狩猎紫毒鸟	紫毒鸟	60071	21113;21086;21454;19998;1587		1587		鸟龙种，主流说法认为是毒怪鸟亚种，毒性和速度也有极大提升。	1	60	60	1		1	需求人物等级	60							需求人物等级	60	1									60		60071	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35					70	90	70	90	300	450		10928		
100712	1	1007	1	挑战！紫毒鸟	狩猎紫毒鸟	紫毒鸟	60071	21114;21087;21454;19998;1587		1587		鸟龙种，主流说法认为是毒怪鸟亚种，毒性和速度也有极大提升。	2	90	90			1	需求人物等级	90							需求人物等级	90	1					80	375			60		60071	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4007				100	120	100	120	450	600		10929		
100713	1	1007	15	极限！紫毒鸟	狩猎紫毒鸟	紫毒鸟	60071					鸟龙种，主流说法认为是毒怪鸟亚种，毒性和速度也有极大提升。	3	40	40												需求人物等级	9999										60		60071	701	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
100721	1	1007	1	试炼！骇狩蛛	狩猎骇狩蛛	骇狩蛛	60051	21113;21086;21454;19998;1587		1587		颜色鲜艳的甲壳种，吐出的蛛丝比鬼狩蛛更强韧，并且带有麻痹性。	1	60	60	1		1	需求人物等级	60							需求人物等级	60	1									60		60051	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	70	35					70	90	70	90	300	450		10930		
100722	1	1007	1	挑战！骇狩蛛	狩猎骇狩蛛	骇狩蛛	60051	21114;21087;21454;19998;1587		1587		颜色鲜艳的甲壳种，吐出的蛛丝比鬼狩蛛更强韧，并且带有麻痹性。	2	90	90			1	需求人物等级	90							需求人物等级	90	1					80	375			60		60051	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4207				100	120	100	120	450	600		10931		
100723	1	1007	15	极限！骇狩蛛	狩猎极限态骇狩蛛	极限态骇狩蛛	60054					颜色鲜艳的甲壳种，吐出的蛛丝比鬼狩蛛更强韧，并且带有麻痹性。	3	40	40												需求人物等级	9999										60		60054	701	15			0	1	1.2	1.2	1.8	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
100731	1	1007	1	挑战！银眠鸟	狩猎银眠鸟	银眠鸟	60141	21114;21087;21454;19998;1587		1587		更为稀有的眠鸟类型，能致眠的气体是它攻击和逃生的秘诀。	1	90	90			1	需求人物等级	90							需求人物等级	90	1					80	375			60		60141	701	1			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	100	50	4007				100	120	100	120	450	600		10932		
100732	1	1007	1	挑战！银眠鸟	狩猎银眠鸟	银眠鸟	60141	21115;21118;19995;19998;21454;21451		1587		更为稀有的眠鸟类型，能致眠的气体是它攻击和逃生的秘诀。	2	40	55			1	需求人物等级	40							需求人物等级	40	1					40	175			60		60141	701	1	10073	任意！银眠鸟	0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0	4007				50	70	50	70	200	350				
100733	1	1007	15	极限！银眠鸟	狩猎银眠鸟	银眠鸟	60141					更为稀有的眠鸟类型，能致眠的气体是它攻击和逃生的秘诀。	3	40	40												需求人物等级	9999										60		60141	701	15			0	1	1	1	1	0	1	1	2	1	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	50	0					50	70	50	70	200	350				
